586536.11590600000,4475692.50391000000
586540.03167700000,4475662.76050000000
586543.94751000000,4475633.01709000000
586547.86328100000,4475603.27368000000
586551.77911400000,4475573.53052000000
586555.69488500000,4475543.78711000000
586559.61071800000,4475514.04370000000
586563.52648900000,4475484.30048000000
586567.44232200000,4475454.55713000000
586571.35809300000,4475424.81372000000
586575.27392600000,4475395.07031000000
586579.18969700000,4475365.32709000000
586583.10528600000,4475335.58368000000
586587.02111800000,4475305.84027000000
586590.93707300000,4475276.09692000000
586594.85272200000,4475246.35370000000
586598.76849400000,4475216.61029000000
586602.68432600000,4475186.86688000000
586606.60009800000,4475157.12372000000
586610.51593000000,4475127.38031000000
586614.43170200000,4475097.63690000000
586618.34747300000,4475067.89368000000
586622.26330600000,4475038.15033000000
586626.17907700000,4475008.40692000000
586630.09491000000,4474978.66351000000
586634.01068100000,4474948.92029000000
586637.92633100000,4474919.17688000000
586641.84228500000,4474889.43347000000
586645.75787400000,4474859.69012000000
586649.67370600000,4474829.94690000000
586653.58947800000,4474800.20349000000
586657.50531000000,4474770.46008000000
586661.42108200000,4474740.71667000000
586665.33691400000,4474710.97351000000
586669.25268600000,4474681.23010000000
586673.16851800000,4474651.48669000000
586677.08429000000,4474621.74329000000
586681.00012200000,4474592.00012000000
586480.89927400000,4474565.65632000000
586476.91184300000,4474570.64061000000
586471.35558200000,4474574.87396000000
586464.21181800000,4474579.10730000000
586457.06805300000,4474580.95938000000
586446.22011500000,4474581.75314000000
586440.00309900000,4474581.50933000000
586439.25466200000,4474581.54752000000
586431.25100000000,4474581.41522000000
586422.05671000000,4474581.81210000000
586415.44211400000,4474582.93658000000
586408.36449600000,4474584.59023000000
586404.17028300000,4474585.81354000000
586403.60198600000,4474585.97930000000
586398.50874700000,4474586.83919000000
586393.54779900000,4474587.63295000000
586387.13164100000,4474588.95586000000
586381.57538000000,4474590.60951000000
586376.81287000000,4474592.66004000000
586373.96859300000,4474594.51213000000
586373.95469700000,4474594.52090000000
586367.10954000000,4474599.74484000000
586354.55169200000,4474609.53996000000
586353.88034700000,4474610.06361000000
586345.41366300000,4474619.05946000000
586334.03655700000,4474637.05116000000
586334.01568500000,4474637.09528000000
586322.39486700000,4474661.65746000000
586320.35919300000,4474665.55630000000
586306.78441900000,4474691.55544000000
586305.76672300000,4474693.89397000000
586294.34897800000,4474720.13050000000
586293.34065600000,4474722.51686000000
586286.41146200000,4474738.91595000000
586281.97769400000,4474751.27983000000
586277.15102700000,4474764.73934000000
586272.42107400000,4474780.28061000000
586267.89059200000,4474795.16648000000
586264.11667500000,4474809.44616000000
586258.10098900000,4474832.20822000000
586256.50903400000,4474838.70339000000
586251.48639200000,4474859.19577000000
586249.36476900000,4474868.02173000000
586244.87179600000,4474886.71250000000
586242.46945500000,4474897.37288000000
586236.40511200000,4474924.28340000000
586235.79686500000,4474926.75325000000
586228.57907900000,4474956.06184000000
586227.67384500000,4474959.73764000000
586221.87063000000,4474985.43759000000
586220.26549600000,4474992.54604000000
586214.55211700000,4475014.73300000000
586213.91548400000,4475017.20526000000
586206.77171900000,4475040.48864000000
586205.85271900000,4475043.84652000000
586199.89253900000,4475065.62410000000
586198.87450400000,4475073.18665000000
586198.04045200000,4475079.38246000000
586196.45294900000,4475093.14083000000
586196.19776000000,4475103.09318000000
586195.92378100000,4475113.77837000000
586196.18836500000,4475127.53673000000
586197.05284400000,4475133.46459000000
586198.04045200000,4475140.23675000000
586201.21545800000,4475152.14303000000
586206.77171900000,4475162.46180000000
586208.82926500000,4475165.27378000000
